id,Nathalie Arthaud,Nicolas Dupont-Aignan,Valérie Pecresse,Anne Hidalgo,Yannick Jadot,Eric Zemmour,Fabien Roussel,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
1,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,2.0,1.0
3,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,2.0,2.0,-1.0,-1.0
4,-1.0,-1.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,2.0,0.0,-1.0
6,-1.0,0.0,1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0
11,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,1.0
13,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,2.0,0.0,0.0
16,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,1.0
18,-1.0,-1.0,-1.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,1.0,1.0
19,0.0,0.0,-1.0,1.0,1.0,-1.0,2.0,0.0,-1.0,0.0,1.0,0.0
21,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0
22,1.0,0.0,0.0,2.0,2.0,-1.0,2.0,0.0,-1.0,-1.0,2.0,2.0
29,1.0,-1.0,0.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,2.0,0.0
30,0.0,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0,2.0,2.0,0.0
31,0.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,1.0
32,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,0.0
33,-1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0
34,,-1.0,-1.0,0.0,1.0,,0.0,-1.0,-1.0,-1.0,1.0,0.0
35,-1.0,1.0,2.0,1.0,0.0,-1.0,0.0,1.0,1.0,2.0,0.0,0.0
42,-1.0,-1.0,0.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0
43,-1.0,-1.0,1.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,2.0,0.0,1.0
45,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,1.0
49,1.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,1.0
53,-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,2.0,-1.0,-1.0
56,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,1.0
64,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,0.0
70,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0
73,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
76,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
78,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,2.0,1.0
79,0.0,-1.0,0.0,1.0,2.0,-1.0,2.0,0.0,-1.0,-1.0,2.0,0.0
80,-1.0,-1.0,0.0,1.0,2.0,,0.0,-1.0,-1.0,1.0,1.0,0.0
83,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
85,1.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
87,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0
89,0.0,1.0,-1.0,-1.0,0.0,2.0,-1.0,2.0,2.0,1.0,0.0,0.0
93,-1.0,-1.0,0.0,2.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0
96,0.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
98,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,,-1.0
100,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,2.0,0.0,-1.0
108,0.0,0.0,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,2.0,2.0,0.0
110,1.0,-1.0,0.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0
118,2.0,,,,0.0,,,,,,1.0,2.0
119,0.0,-1.0,-1.0,2.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0
120,1.0,-1.0,-1.0,1.0,2.0,-1.0,2.0,-1.0,-1.0,0.0,1.0,1.0
122,0.0,0.0,,1.0,2.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,1.0
123,,,1.0,1.0,0.0,,,,,2.0,,
127,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
132,0.0,-1.0,2.0,0.0,2.0,-1.0,1.0,0.0,-1.0,1.0,2.0,-1.0
133,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,2.0,1.0,-1.0
135,-1.0,0.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0
137,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0
138,2.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,2.0
142,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,2.0
143,0.0,-1.0,0.0,2.0,2.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0
144,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
145,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,0.0
147,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,2.0
149,0.0,-1.0,0.0,1.0,2.0,-1.0,0.0,0.0,-1.0,2.0,1.0,1.0
150,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0
156,-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
158,,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0
163,-1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0
165,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0
166,0.0,-1.0,0.0,0.0,,-1.0,1.0,,-1.0,-1.0,2.0,2.0
168,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,2.0
170,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,2.0
172,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0
176,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0
180,-1.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0
182,-1.0,-1.0,0.0,2.0,1.0,-1.0,2.0,0.0,-1.0,0.0,1.0,1.0
183,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0
185,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,0.0
186,1.0,0.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,-1.0,2.0,1.0
189,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
194,-1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,2.0,2.0,-1.0,2.0,0.0
196,0.0,0.0,0.0,1.0,2.0,-1.0,2.0,0.0,-1.0,0.0,2.0,1.0
200,2.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,0.0,-1.0,-1.0,2.0,2.0
203,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,2.0
204,0.0,-1.0,-1.0,-1.0,1.0,-1.0,2.0,0.0,-1.0,-1.0,2.0,1.0
205,0.0,,,,0.0,,0.0,,,,1.0,2.0
207,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,1.0
211,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
214,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,1.0
218,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,2.0,1.0
221,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
223,0.0,-1.0,-1.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,2.0
227,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,1.0
230,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0
231,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
232,0.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,,-1.0,-1.0,1.0,1.0
236,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,2.0
237,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,2.0
238,,,0.0,1.0,,,2.0,,,1.0,,
240,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,-1.0,-1.0
242,0.0,-1.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,1.0
245,2.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,2.0,2.0
246,-1.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0
247,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,2.0,2.0
249,2.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,2.0
252,0.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
254,2.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
256,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,2.0
261,0.0,-1.0,-1.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,2.0,1.0
264,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
266,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,-1.0,0.0,-1.0
267,1.0,,,0.0,1.0,,1.0,,,,1.0,2.0
268,1.0,,,,,,1.0,,,,2.0,2.0
272,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0
275,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,2.0
277,1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
278,1.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,0.0,-1.0,0.0,1.0,2.0
280,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0
281,1.0,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0,-1.0,1.0,1.0
282,2.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0
285,2.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,2.0
287,2.0,,,,1.0,,1.0,,,,2.0,2.0
289,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
290,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0
291,1.0,-1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,2.0
293,-1.0,-1.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,2.0,0.0,-1.0
295,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,1.0
299,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0
300,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
301,0.0,-1.0,0.0,1.0,1.0,-1.0,2.0,0.0,-1.0,0.0,1.0,1.0
303,,,,1.0,2.0,,1.0,,,,1.0,
304,1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
305,1.0,,,,,,,,,,2.0,2.0
306,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,2.0,-1.0,-1.0
308,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,2.0
310,1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,1.0,-1.0,1.0,2.0
312,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0
314,2.0,-1.0,-1.0,1.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,2.0
315,0.0,-1.0,-1.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,2.0,1.0
316,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,2.0
319,1.0,-1.0,-1.0,2.0,2.0,-1.0,1.0,0.0,-1.0,1.0,2.0,1.0
324,2.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,2.0
328,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
330,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0
335,,,,,,,,,,,2.0,2.0
338,0.0,-1.0,-1.0,2.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0
344,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
345,1.0,,,,1.0,,1.0,,,,2.0,2.0
346,0.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,0.0
348,1.0,-1.0,-1.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,1.0
349,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
351,,,,,,,,1.0,,,,
352,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,2.0
359,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0
360,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
362,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
363,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,0.0
364,0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,1.0
366,0.0,,,0.0,1.0,,0.0,,,0.0,2.0,2.0
367,-1.0,-1.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0
369,1.0,-1.0,0.0,1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,2.0
377,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
380,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
381,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0
387,1.0,-1.0,0.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,2.0,2.0
388,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0
392,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
394,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,2.0
396,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,1.0,0.0
400,-1.0,,,0.0,,-1.0,1.0,2.0,,,0.0,
401,-1.0,1.0,2.0,-1.0,1.0,1.0,1.0,-1.0,2.0,2.0,-1.0,-1.0
403,0.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,1.0
404,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0
405,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,2.0
411,0.0,-1.0,0.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
413,0.0,0.0,0.0,2.0,1.0,-1.0,1.0,0.0,-1.0,0.0,2.0,1.0
417,-1.0,-1.0,0.0,-1.0,0.0,-1.0,2.0,2.0,-1.0,-1.0,0.0,-1.0
419,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
423,-1.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
424,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0
429,-1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
430,1.0,-1.0,-1.0,1.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,1.0
435,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0
437,1.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,2.0,2.0
438,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,1.0
440,-1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0
441,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,-1.0,1.0,2.0,0.0
442,0.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,2.0,1.0
444,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,0.0
447,1.0,-1.0,0.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,2.0,2.0
448,0.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
449,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0
452,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0
453,1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0
458,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,0.0,1.0,0.0
459,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,-1.0,-1.0
460,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,2.0
463,,,,2.0,1.0,,,,,0.0,0.0,
464,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,0.0,2.0,1.0
466,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0
467,-1.0,1.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0
470,0.0,-1.0,1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,2.0,0.0,1.0
478,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2.0,1.0,0.0,1.0,0.0,-1.0
480,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
483,-1.0,-1.0,0.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0
484,1.0,-1.0,-1.0,0.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0
489,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0
492,0.0,-1.0,-1.0,2.0,2.0,-1.0,2.0,1.0,-1.0,0.0,0.0,2.0
494,-1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,0.0,-1.0
495,-1.0,-1.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,0.0
498,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
499,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
500,1.0,-1.0,-1.0,,2.0,1.0,2.0,1.0,-1.0,0.0,0.0,1.0
508,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,2.0,0.0
509,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,1.0
514,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,2.0
518,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.0
524,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,2.0
525,0.0,-1.0,0.0,0.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,1.0,0.0
527,1.0,-1.0,-1.0,1.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,2.0
530,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,-1.0,1.0,0.0
531,-1.0,-1.0,0.0,1.0,2.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0
533,1.0,,,0.0,1.0,,2.0,,,0.0,2.0,1.0
541,2.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
545,-1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0
548,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
550,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,2.0,-1.0,1.0,1.0,0.0
560,0.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,-1.0,1.0,2.0,1.0
561,0.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
562,1.0,-1.0,0.0,1.0,2.0,-1.0,1.0,0.0,-1.0,1.0,2.0,2.0
564,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0
565,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,0.0
566,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0
568,0.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0
572,,,,,0.0,,,,1.0,2.0,2.0,
